scenario,candidate_id,price_scheme_detail,subsidy_policy,lambda,baseline_converged_lambda_1_no_damping,converged,iterations,max_abs_delta,average_service_access_performance,minimum_service_access_performance,annual_net_profit,profit_rate,profit_compliant,aggregate_profit_rate_compliant,station_profit_compliant,feasible_station_count,joint_feasible_solution_exists
S4_budget_140,S4_budget_140_P049_SB1.0,A:alpha=1.2;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22811111,0.810524,0.64549,4525963.12,0.098533,0,0,0,1,0
S4_budget_140,S4_budget_140_P049_SB1.0,A:alpha=1.2;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22811111,0.810524,0.64549,4525963.12,0.098533,0,0,0,1,0
S4_budget_140,S4_budget_140_P049_SB1.0,A:alpha=1.2;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22811111,0.810524,0.64549,4525963.12,0.098533,0,0,0,1,0
S4_budget_140,S4_budget_140_P050_SB1.0,A:alpha=1.3;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23187443,0.849793,0.781773,580714.4,0.012727,0,1,0,1,0
S4_budget_140,S4_budget_140_P050_SB1.0,A:alpha=1.3;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23187443,0.849793,0.781773,580714.4,0.012727,0,1,0,1,0
S4_budget_140,S4_budget_140_P050_SB1.0,A:alpha=1.3;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23187443,0.846396,0.72783,1191069.55,0.026021,1,1,1,4,0
S4_budget_140,S4_budget_140_P050_SB1.0,A:alpha=1.3;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23187443,0.827958,0.707288,217746.38,0.00474,0,1,0,2,0
S4_budget_140,S4_budget_140_P050_SB1.0,A:alpha=1.3;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23187443,0.737558,0.120948,-279132.39,-0.006864,0,0,0,3,0
S4_budget_140,S4_budget_140_P051_SB1.0,A:alpha=1.3;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23023967,0.727601,0.120948,-747211.98,-0.018374,0,0,0,2,0
S4_budget_140,S4_budget_140_P051_SB1.0,A:alpha=1.3;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23023967,0.727601,0.120948,-747211.98,-0.018374,0,0,0,2,0
S4_budget_140,S4_budget_140_P051_SB1.0,A:alpha=1.3;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23023967,0.810292,0.645664,-128421.44,-0.002796,0,0,0,1,0
S4_budget_140,S4_budget_140_P051_SB1.0,A:alpha=1.3;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23023967,0.810292,0.645664,-128421.44,-0.002796,0,0,0,1,0
S4_budget_140,S4_budget_140_P051_SB1.0,A:alpha=1.3;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23023967,0.810292,0.645664,-128421.44,-0.002796,0,0,0,1,0
S4_budget_140,S4_budget_140_P052_SB1.0,A:alpha=1.3;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23007053,0.727612,0.120948,-558453.49,-0.013733,0,0,0,2,0
S4_budget_140,S4_budget_140_P052_SB1.0,A:alpha=1.3;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23007053,0.727612,0.120948,-558453.49,-0.013733,0,0,0,2,0
S4_budget_140,S4_budget_140_P052_SB1.0,A:alpha=1.3;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23007053,0.810324,0.645664,494503.34,0.010766,0,1,0,2,0
S4_budget_140,S4_budget_140_P052_SB1.0,A:alpha=1.3;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23007053,0.810324,0.645664,494503.34,0.010766,0,1,0,2,0
S4_budget_140,S4_budget_140_P052_SB1.0,A:alpha=1.3;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23007053,0.810324,0.645664,494503.34,0.010766,0,1,0,2,0
S4_budget_140,S4_budget_140_P053_SB1.0,A:alpha=1.3;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.22991705,0.727621,0.120948,-369662.9,-0.00909,0,0,0,2,0
S4_budget_140,S4_budget_140_P053_SB1.0,A:alpha=1.3;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.22991705,0.727621,0.120948,-369662.9,-0.00909,0,0,0,2,0
S4_budget_140,S4_budget_140_P053_SB1.0,A:alpha=1.3;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22991705,0.810354,0.645664,1117562.98,0.02433,0,1,0,1,0
S4_budget_140,S4_budget_140_P053_SB1.0,A:alpha=1.3;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22991705,0.810354,0.645664,1117562.98,0.02433,0,1,0,1,0
S4_budget_140,S4_budget_140_P053_SB1.0,A:alpha=1.3;C:alpha=1.4;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22991705,0.810354,0.645664,1117562.98,0.02433,0,1,0,1,0
S4_budget_140,S4_budget_140_P054_SB1.0,A:alpha=1.3;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.22977716,0.72763,0.120948,-180844.47,-0.004447,0,0,0,2,0
S4_budget_140,S4_budget_140_P054_SB1.0,A:alpha=1.3;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.22977716,0.72763,0.120948,-180844.47,-0.004447,0,0,0,2,0
S4_budget_140,S4_budget_140_P054_SB1.0,A:alpha=1.3;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22977716,0.810382,0.645664,1740741.65,0.037897,0,1,0,1,0
S4_budget_140,S4_budget_140_P054_SB1.0,A:alpha=1.3;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22977716,0.810382,0.645664,1740741.65,0.037897,0,1,0,1,0
S4_budget_140,S4_budget_140_P054_SB1.0,A:alpha=1.3;C:alpha=1.5;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22977716,0.810382,0.645664,1740741.65,0.037897,0,1,0,1,0
S4_budget_140,S4_budget_140_P055_SB1.0,A:alpha=1.3;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.22952573,0.727646,0.120948,8679.55,0.000213,0,1,0,2,0
S4_budget_140,S4_budget_140_P055_SB1.0,A:alpha=1.3;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.22952573,0.727646,0.120948,8679.55,0.000213,0,1,0,2,0
S4_budget_140,S4_budget_140_P055_SB1.0,A:alpha=1.3;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22952573,0.810412,0.645664,2364379.68,0.051474,0,1,0,1,0
S4_budget_140,S4_budget_140_P055_SB1.0,A:alpha=1.3;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22952573,0.810412,0.645664,2364379.68,0.051474,0,1,0,1,0
S4_budget_140,S4_budget_140_P055_SB1.0,A:alpha=1.3;C:alpha=1.6;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22952573,0.810412,0.645664,2364379.68,0.051474,0,1,0,1,0
S4_budget_140,S4_budget_140_P056_SB1.0,A:alpha=1.3;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.22881577,0.727691,0.120948,389487.71,0.009578,0,1,0,2,0
S4_budget_140,S4_budget_140_P056_SB1.0,A:alpha=1.3;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.22881577,0.727691,0.120948,389487.71,0.009578,0,1,0,2,0
S4_budget_140,S4_budget_140_P056_SB1.0,A:alpha=1.3;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22881577,0.81048,0.645664,3612825.42,0.078654,0,1,0,1,0
S4_budget_140,S4_budget_140_P056_SB1.0,A:alpha=1.3;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22881577,0.81048,0.645664,3612825.42,0.078654,0,1,0,1,0
S4_budget_140,S4_budget_140_P056_SB1.0,A:alpha=1.3;C:alpha=1.8;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22881577,0.81048,0.645664,3612825.42,0.078654,0,1,0,1,0
S4_budget_140,S4_budget_140_P057_SB1.0,A:alpha=1.3;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.22811111,0.727736,0.120948,771170.96,0.018963,0,1,0,2,0
S4_budget_140,S4_budget_140_P057_SB1.0,A:alpha=1.3;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.22811111,0.727736,0.120948,771170.96,0.018963,0,1,0,2,0
S4_budget_140,S4_budget_140_P057_SB1.0,A:alpha=1.3;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.22811111,0.810542,0.645664,4862020.21,0.10585,0,0,0,1,0
S4_budget_140,S4_budget_140_P057_SB1.0,A:alpha=1.3;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.22811111,0.810542,0.645664,4862020.21,0.10585,0,0,0,1,0
S4_budget_140,S4_budget_140_P057_SB1.0,A:alpha=1.3;C:alpha=2.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.22811111,0.810542,0.645664,4862020.21,0.10585,0,0,0,1,0
S4_budget_140,S4_budget_140_P058_SB1.0,A:alpha=1.4;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23187443,0.849799,0.781773,652863.58,0.014308,0,1,0,1,0
S4_budget_140,S4_budget_140_P058_SB1.0,A:alpha=1.4;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23187443,0.849799,0.781773,652863.58,0.014308,0,1,0,1,0
S4_budget_140,S4_budget_140_P058_SB1.0,A:alpha=1.4;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23187443,0.846412,0.727989,1571103.8,0.034324,0,1,0,3,0
S4_budget_140,S4_budget_140_P058_SB1.0,A:alpha=1.4;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23187443,0.827975,0.707447,586805.4,0.012775,0,1,0,1,0
S4_budget_140,S4_budget_140_P058_SB1.0,A:alpha=1.4;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23187443,0.737575,0.120948,100901.86,0.002481,0,1,0,2,0
S4_budget_140,S4_budget_140_P059_SB1.0,A:alpha=1.4;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23023967,0.727617,0.120948,-411078.67,-0.010109,0,0,0,3,0
S4_budget_140,S4_budget_140_P059_SB1.0,A:alpha=1.4;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23023967,0.727617,0.120948,-411078.67,-0.010109,0,0,0,3,0
S4_budget_140,S4_budget_140_P059_SB1.0,A:alpha=1.4;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23023967,0.810308,0.645824,207711.87,0.004522,0,1,0,2,0
S4_budget_140,S4_budget_140_P059_SB1.0,A:alpha=1.4;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23023967,0.810308,0.645824,207711.87,0.004522,0,1,0,2,0
S4_budget_140,S4_budget_140_P059_SB1.0,A:alpha=1.4;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23023967,0.810308,0.645824,207711.87,0.004522,0,1,0,2,0
S4_budget_140,S4_budget_140_P060_SB1.0,A:alpha=1.4;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.2,0,0,30,0.23007053,0.727628,0.120948,-222320.18,-0.005467,0,0,0,3,0
S4_budget_140,S4_budget_140_P060_SB1.0,A:alpha=1.4;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.3,0,0,30,0.23007053,0.727628,0.120948,-222320.18,-0.005467,0,0,0,3,0
S4_budget_140,S4_budget_140_P060_SB1.0,A:alpha=1.4;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.5,0,0,30,0.23007053,0.810341,0.645824,830636.65,0.018084,0,1,0,3,0
S4_budget_140,S4_budget_140_P060_SB1.0,A:alpha=1.4;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,0.7,0,0,30,0.23007053,0.810341,0.645824,830636.65,0.018084,0,1,0,3,0
S4_budget_140,S4_budget_140_P060_SB1.0,A:alpha=1.4;C:alpha=1.3;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_1.0,1.0,0,0,30,0.23007053,0.810341,0.645824,830636.65,0.018084,0,1,0,3,0
S4_budget_140,S4_budget_140_P001_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.17279745,0.853475,0.782211,-300618.51,-0.006469,0,0,0,2,0
S4_budget_140,S4_budget_140_P001_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.17279745,0.853475,0.782211,-300618.51,-0.006469,0,0,0,2,0
S4_budget_140,S4_budget_140_P001_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.17279745,0.853475,0.782211,-300618.51,-0.006469,0,0,0,2,0
S4_budget_140,S4_budget_140_P001_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.17279745,0.880372,0.782005,1223641.81,0.02633,0,1,0,3,0
S4_budget_140,S4_budget_140_P001_SB2.0,A:alpha=1.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.17279745,0.860016,0.782005,-25804.35,-0.000555,0,0,0,2,0
S4_budget_140,S4_budget_140_P002_SB2.0,A:alpha=1.1;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.12426268,0.825943,0.777958,-1901515.01,-0.040917,0,0,0,1,0
S4_budget_140,S4_budget_140_P002_SB2.0,A:alpha=1.1;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.12426268,0.825943,0.777958,-1901515.01,-0.040917,0,0,0,1,0
S4_budget_140,S4_budget_140_P002_SB2.0,A:alpha=1.1;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.12426268,0.857991,0.781876,378524.63,0.008166,0,1,0,2,0
S4_budget_140,S4_budget_140_P002_SB2.0,A:alpha=1.1;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.12426268,0.857991,0.781876,378524.63,0.008166,0,1,0,2,0
S4_budget_140,S4_budget_140_P002_SB2.0,A:alpha=1.1;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.12426268,0.860163,0.804742,642433.38,0.013904,0,1,0,1,0
S4_budget_140,S4_budget_140_P003_SB2.0,A:alpha=1.2;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838218,0.745938,-990707.5,-0.021318,0,0,0,2,0
S4_budget_140,S4_budget_140_P003_SB2.0,A:alpha=1.2;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.840996,0.723559,-334748.07,-0.007203,0,0,0,2,0
S4_budget_140,S4_budget_140_P003_SB2.0,A:alpha=1.2;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.840996,0.723559,-334748.07,-0.007203,0,0,0,2,0
S4_budget_140,S4_budget_140_P003_SB2.0,A:alpha=1.2;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842901,0.741884,-225143.21,-0.004845,0,0,0,2,0
S4_budget_140,S4_budget_140_P003_SB2.0,A:alpha=1.2;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844144,0.727576,-42580.96,-0.000916,0,0,0,1,0
S4_budget_140,S4_budget_140_P004_SB2.0,A:alpha=1.3;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838228,0.746033,-874376.2,-0.018815,0,0,0,2,0
S4_budget_140,S4_budget_140_P004_SB2.0,A:alpha=1.3;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841012,0.723719,-27672.4,-0.000595,0,0,0,3,0
S4_budget_140,S4_budget_140_P004_SB2.0,A:alpha=1.3;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841012,0.723719,-27672.4,-0.000595,0,0,0,3,0
S4_budget_140,S4_budget_140_P004_SB2.0,A:alpha=1.3;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842917,0.742044,91066.2,0.00196,0,1,0,3,0
S4_budget_140,S4_budget_140_P004_SB2.0,A:alpha=1.3;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844162,0.727755,340792.04,0.007333,0,1,0,2,0
S4_budget_140,S4_budget_140_P005_SB2.0,A:alpha=1.4;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838237,0.74612,-758023.51,-0.016311,0,0,0,2,0
S4_budget_140,S4_budget_140_P005_SB2.0,A:alpha=1.4;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841027,0.723865,279467.26,0.006014,0,1,0,2,0
S4_budget_140,S4_budget_140_P005_SB2.0,A:alpha=1.4;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841027,0.723865,279467.26,0.006014,0,1,0,2,0
S4_budget_140,S4_budget_140_P005_SB2.0,A:alpha=1.4;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842932,0.74219,407339.6,0.008765,0,1,0,2,0
S4_budget_140,S4_budget_140_P005_SB2.0,A:alpha=1.4;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844179,0.727919,724242.63,0.015584,0,1,0,1,0
S4_budget_140,S4_budget_140_P006_SB2.0,A:alpha=1.5;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838245,0.7462,-641652.04,-0.013807,0,0,0,2,0
S4_budget_140,S4_budget_140_P006_SB2.0,A:alpha=1.5;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841041,0.723999,586663.07,0.012624,0,1,0,2,0
S4_budget_140,S4_budget_140_P006_SB2.0,A:alpha=1.5;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841041,0.723999,586663.07,0.012624,0,1,0,2,0
S4_budget_140,S4_budget_140_P006_SB2.0,A:alpha=1.5;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842946,0.742324,723669.15,0.015572,0,1,0,2,0
S4_budget_140,S4_budget_140_P006_SB2.0,A:alpha=1.5;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844195,0.728069,1107761.28,0.023837,0,1,0,1,0
S4_budget_140,S4_budget_140_P007_SB2.0,A:alpha=1.6;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838253,0.746273,-525264.02,-0.011303,0,0,0,2,0
S4_budget_140,S4_budget_140_P007_SB2.0,A:alpha=1.6;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841054,0.724122,893908.4,0.019235,0,1,0,2,0
S4_budget_140,S4_budget_140_P007_SB2.0,A:alpha=1.6;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841054,0.724122,893908.4,0.019235,0,1,0,2,0
S4_budget_140,S4_budget_140_P007_SB2.0,A:alpha=1.6;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842959,0.742447,1040048.21,0.02238,0,1,0,2,0
S4_budget_140,S4_budget_140_P007_SB2.0,A:alpha=1.6;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844209,0.728207,1491339.97,0.032091,0,1,0,1,0
S4_budget_140,S4_budget_140_P008_SB2.0,A:alpha=1.8;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838266,0.746405,-292445.54,-0.006293,0,0,0,3,0
S4_budget_140,S4_budget_140_P008_SB2.0,A:alpha=1.8;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841077,0.724342,1508525.94,0.03246,0,1,0,2,0
S4_budget_140,S4_budget_140_P008_SB2.0,A:alpha=1.8;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841077,0.724342,1508525.94,0.03246,0,1,0,2,0
S4_budget_140,S4_budget_140_P008_SB2.0,A:alpha=1.8;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.842982,0.742667,1672933.23,0.035998,0,1,0,2,0
S4_budget_140,S4_budget_140_P008_SB2.0,A:alpha=1.8;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844235,0.728454,2258651.19,0.048602,0,1,0,1,0
S4_budget_140,S4_budget_140_P009_SB2.0,A:alpha=2.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.14080248,0.838284,0.746574,-59155.29,-0.001273,0,0,0,2,0
S4_budget_140,S4_budget_140_P009_SB2.0,A:alpha=2.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.14080248,0.841106,0.724626,2124219.46,0.045709,0,1,0,2,0
S4_budget_140,S4_budget_140_P009_SB2.0,A:alpha=2.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,0,0,30,0.14080248,0.841106,0.724626,2124219.46,0.045709,0,1,0,2,0
S4_budget_140,S4_budget_140_P009_SB2.0,A:alpha=2.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,0,0,30,0.14080248,0.843011,0.742951,2306894.22,0.04964,0,1,0,2,0
S4_budget_140,S4_budget_140_P009_SB2.0,A:alpha=2.0;C:alpha=1.0;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,0,0,30,0.14080248,0.844268,0.728772,3027266.92,0.065141,0,1,0,1,0
S4_budget_140,S4_budget_140_P010_SB2.0,A:alpha=1.0;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,1,1,3,0.227098,0.862357,0.814062,864057.27,0.018658,0,1,0,3,0
S4_budget_140,S4_budget_140_P010_SB2.0,A:alpha=1.0;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,1,1,3,0.227098,0.862357,0.814062,864057.27,0.018658,0,1,0,3,0
S4_budget_140,S4_budget_140_P010_SB2.0,A:alpha=1.0;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.5,1,1,3,0.227098,0.862357,0.814062,864057.27,0.018658,0,1,0,3,0
S4_budget_140,S4_budget_140_P010_SB2.0,A:alpha=1.0;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.7,1,1,3,0.227098,0.862357,0.814062,864057.27,0.018658,0,1,0,3,0
S4_budget_140,S4_budget_140_P010_SB2.0,A:alpha=1.0;C:alpha=1.1;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,1.0,1,1,3,0.227098,0.862357,0.814062,864057.27,0.018658,0,1,0,3,0
S4_budget_140,S4_budget_140_P011_SB2.0,A:alpha=1.0;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.2,0,0,30,0.86,0.759331,0.459787,-566440.1,-0.013564,0,0,0,2,0
S4_budget_140,S4_budget_140_P011_SB2.0,A:alpha=1.0;C:alpha=1.2;G:alpha=1.0;J:alpha=1.0,targeted_subsidy_2.0,0.3,0,0,30,0.86,0.835873,0.727322,129398.97,0.002784,0,1,0,1,0
